split,text,category,stance
train,⬅وصول أول دفعة من #لقاح_سبوتنيك 5 غدا الجمعة لمطار بوفاريك<LF>⬅إنطلاق عملية #التلقيح يوم السبت من مستشفى البليدة<LF>⬅بدايـة عمليـة التلقيـح ستكون بالمسنيـن والمصابيـن بالأمراض المزمنة,info_news,1
train,‼️‼️خميس ونيس وليلة جمعة وأخبار تفتح النفس 😍 <LF><LF>يارب توفقنا ولا تخيب أملنا، قولوا آمييين 🙏🏻 <LF><LF>#السعودية #كورونا #لقاح_كورونا_السعودي https://t.co/z3ho391xeh https://t.co/JyJxdkF8wn,info_news,1
train,"وكالة الأدوية الأوروبية توصي بالموافقة على استخدام لقاح كورونا الذي طورته شركة ""أسترازينيكا"" https://t.co/ntTBMoqyBC",info_news,1
train,زعيمة المعارضة الإيرانية مريم رجوي تعتبر منع وصول 150 ألف جرعة من لقاح #فايزر مجزرة متعمدة من نظام الملالي بحق المواطنين https://t.co/TjVonB4tXd,info_news,1
train,الثابت اليوم أن #كورونا لعبة دولية والدليل أن لا أحد من القوى العظمى يثق في لقاح الآخر. المخابر الطبية العالمية تتربع على عرش أضخم الثروات حيث تجارة الأدوية أقوى من تجارة السلاح والمخدرات. المخابر الطبية هي كذلك رأس حربة الجيوش في صياغة الأسلحة البيولوجية والجرثومية مثل #كورونا,personal,-1
train,يكفينا ما لاقينا من أمريكا وموتها البايولوجي. لا نريد لقاحها بل ،،،،،<LF>#نريد_لقاح_آمن,personal,1
train,وزير الصحة للمملكة: 30 ألفا تلقوا لقاح كورونا منذ بدء حملة التطعيم في الأردن<LF><LF>#عاجل #هنا_المملكة,info_news,1
train,عدوى نشر الأخبار المضلّلة مثل عدوى #الفيروس، مؤذية وقد تكون قاتلة. لذا من واجبنا الأخلاقي والوطني نشر المعلومات حول #لقاح_كورونا بشفافية وموضوعية وبلا زيادة ولا نقصان.<LF>#عد_للعشرة_قبل_نشرا<LF><LF>@USER @USER @USER @USER,unrelated,0
train,لو كان اللقاح الأمريكي أمن ومفيد لما أصبحت الولايات المتحدة الأمريكية الأعلى في عدد الإصابات،،،،، <LF>#نريد_لقاح_آمن,info_news,-1
train,قخامة الاهداء التميز 💚🦋<LF><LF>#الملك_يتلقي_لقاح_كورونا https://t.co/LDA1waKJXb,celebrity,1
train,دراسة طبية: لقاح فايزر فعال ضد السلالة المتحورة من فيروس كورونا التي ظهرت في بريطانيا وجنوب افريقيا,info_news,1
train,القناة 13 العبرية: إصابة 10 من العاملين في مستشفى إيخيلوف بفيروس #كورونا بعد حوالي أسبوع من تلقيهم الجرعة الثانية من لقاح كورونا.<LF>#مشمزح,info_news,-1
train,فيديو رائع يكشف الكثير من المعلومات حول #لقاح_كورونا و سرعة تطويره بفضل تطور التقنيات البيولوجيه و التقنية في هذا القرن و شكراً على ترجمة الفيديو @USER <LF> https://t.co/OjqDV2iKnd,info_news,1
train,اخيراً اخبار طيبة 😍<LF>تقرير من رويترز يقول ان لقاح فايزر لفايروس #كورونا يعطي مفعول ايجابي حتى على السلالة الجديدة اللي ظهرت في بريطانيا وجنوب افريقيا https://t.co/m3w9t3xe2D,info_news,1
train,برعاية كريمة من سعادة الـ أ.د. محمد الربيع المشرف العام لـ #مركز_تعزيز_الصحة<LF> تم اليوم #الأربعاء تدشين حملة #التوعية_بأخذ_لقاح_كوفد١٩ والتي أقيمت في بهو مستشفى جامعة الملك عبدالعزيز، وذلك بهدف نشر المعلومات الصحيحة حول اللقاح لمراجعي ومنسوبي المستشفى الجامعي. https://t.co/5ho5NmOjsD,info_news,1
train,"احد علماء الحوزة العلمية في #قم : سبب منع لقاح #كورنا ""فايزر"" يتسبب بتحول المرأة إلى ""تمساح"" !!! <LF>يجب نشكرالله ان لدينا الولي الفقية (خامنئي) و منع استيراد اللقاح.<LF>#ايران https://t.co/5gkFN7CBho",info_news,-1
train,من مركز اللقاحات في الرياض.. ما الذي تغير في وعي المجتمع بعد تلقي الملك سلمان وولي العهد ووزير الصحة لقاح كورونا؟ <LF>بسام الدخيل لديه التفاصيل<LF><LF>#MBCinAweek<LF>#MBC1 https://t.co/XZ9VdwwNb6,celebrity,1
train,د.سيف الظاهري: #الإمارات احتلت المرتبة الأولى عالمياً في توزيع الجرعات اليومية خلال السبعة أيام الماضية بمعدل 1.16 جرعة لكل 100 شخص والمرتبة الخامسة على مستوى العالم في توفر جرعات لقاح #كوفيد19. https://t.co/kfsAipqKT6,info_news,1
train,صباح الخير يا قوم<LF>الناس اللي عندها مشاكل مناعية سواء حساسية او خلافه لو ناويين ياخدوا أي لقاح ايا كان يعني يا ريت نتأني شوية و نسأل الناس المسئولة عن التطعيم لو هم eligible  او مؤهلين لأخذ اللقاح...كل اللقاحات بلا استثناااء ممكن تسبب شكل من أشكال الحساسية فالناس اللي عندها تاريخ,personal,1
train,هل يمكن أن يأخذ #ملحم_زين لقاح #كورونا؟ وماذا قال عن الهجوم الذي تعرّض له عاصي الحلاني @USER وابنه مؤخراً؟ الحلقة الكاملة من #شربل_يستقبل تجدونها هنا https://t.co/5oOWdKmhWf<LF>@USER<LF>@USER https://t.co/DnkEDtFK3l,celebrity,1
train,الحب ، أيضاً يحتاج لقاح.,unrelated,0
train,🔵🔵#يحدث_الآن<LF>⬅وزير الصناعات الصيدلانية: الشراكة ستكون مع مصنعين محليين عموميين وخواص <LF><LF>⬅وزير الصناعات الصيدلانية: الملف التقني للقاح تم تسجيله لدى الوكالة الوطنية للأدوية <LF><LF>⬅وزير الصناعات الصيدلانية: انتاج لقاح سبوتنيك سيتم خلال شهرين في حال توفر المادة الأولية https://t.co/iMWxIjOg0G,info_news,1
train,#عاجل <LF>بايدن: سيتم توزيع 100 مليون جرعة لقاح خلال 100 يوم,plan,1
train,الجائحة السياسية أقوى من كل جائحة كورونا!<LF>الإحصائات تبين إن الإصابات ستتعدى أكثر من عشرة آلاف في اليوم.<LF>قسم من ميزانية بعبدا للعائلة المالكة أو إحتياط الفيول المهرب. يكفي لإستيراد عدة ملايين لقاح لإنقاذ الشعب.<LF>نشالله كل الزمرة الحاكمة بينلحقوا بلقاح الآخرة لينتهي وبائهم..,info_news,1
train,الإمارات.. معمر في الـ97 من عمره يتلقى لقاح كورونا  <LF>https://t.co/dQUSTrbsX3,info_news,1
train,عاجل 🔴 <LF>.<LF><LF>.<LF>الإمارات تعلن رسمياً توفير لقاح كورونا لجميع المواطنين والمقيمين ابتداءً من عمر 16 عاماً.<LF>.<LF><LF>.<LF>الامارات,plan,1
train,الطبيب #الفلسطيني علي الميعاري توفي، صباح اليوم، متأثّراً بإصابته ب #فيروس_كورونا أثناء معركة دفاعه عن الإنسان والإنسانية في إحدى #مستشفيات #لبنان. أين أصوات #العنصريين الذين طالبوا بإعطاء لقاح كورونا للبنانيين فقط واستثناء اللاجئين منه؟ https://t.co/F9X0n1zyNF,personal,1
train,يريدون تجربة هذا اللقاح في أجسادنا <LF>#نريد_لقاح_آمن,others,0
train,#السعودية | وزير الدولة عضو مجلس الوزراء صاحب السمو الملكي الأمير تركي بن محمد بن فهد يتلقى الجرعة الأولى من لقاح كورونا (كوفيد-19). https://t.co/taF5LsarX8,celebrity,1
train,📍بدعم من وزارة التعليم؛ د.إيمان المنصور تكتب قصة نجاح للوطن 🇸🇦<LF>في الوصول إلى أول لقاح سعودي ضد #كورونا 👌 https://t.co/DZ3Srr5zIs,plan,1
train,اي عالم او باحث في علم الفيروسات لا يساوي شيئاً في مجتمعاتناامام شاعر متملق يحظى بالاولوية والتكريم# لايمكن ان نستخلص لقاح لمرض لكن يمكن ان نطرز  مجلدات في المدح ومكرمة السلطان#لذلك يتسرب الجميع من هذة التخصصات العلمية نحو العشوائية الاجتماعية.,unrelated,0
train,الربيعة يتلقى الجرعة الثانية من لقاح #كورونا.<LF><LF> https://t.co/59h88HO846,celebrity,1
train,وزير: الوضع في بريطانيا خطير جدا جدا.. رويترز<LF>للمزيد: https://t.co/1TbdmIyr1Z https://t.co/F8UoPF49eJ,info_news,0
train,أ ف ب: لقاح موديرنا فعّال ضدّ النسختين المتحوّرتين البريطانية والجنوب إفريقية من كوفيد-19,info_news,1
train,"🛑صحيفة ""ديلي ميل"" البريطانية ، الخميس ، 7 يناير <LF><LF>•الموافقة على دفعات لقاح كوفيد يجب تسريعها ""بشكل كبير"".وهذا سيتم تقليصه من 20 يومًا إلى أربعة فقط.  <LF>•وكالة تنظيم الأدوية والرعاية الصحية ، المسؤولة عن الفحوصات ، ستزيد من عدد الموظفين لتسريع البرنامج. https://t.co/eAkZheGTyn",info_news,1
train,سؤال للعارفين، هل صدر أي تصريح عن منظمة الصحة العالمية بأنه لقاح #كورونا لاينفع دون أخذ صورة لعملية التطعيم ؟ طيب وماذا لو كان اللقاح بالعضل ؟ خلصنا ياجماعة حصل خير ..,info_news,1
train,الحوامه #رمستنا<LF><LF>قاعد يكح ..ياما نصحناه ياخذ الشّنتار (لقاح) الكورونا  #نتشنتر_لننتصر https://t.co/3YIlSaLTvL,others,1
train,فريق من الباحثين السعوديين في جامعة الإمام عبدالرحمن بن فيصل بقيادة د. إيمان المنصور ينجح في إنتاج أول لقاح سعودي 100% مضاد لفيروس كورونا بطريقة مبتكرة ولا يحتاج إلى درجات حرارة منخفضة ، ولقاح في انتظار التجارب السريرية بعد أخذ الموافقات اللازمة .. https://t.co/JK37fqWOGp,info_news,1
train,اللقاح الامريكي لم يقدم أي ضمان للفعالية طويلة المدى بدون آثار جانبية . <LF>#نريد_لقاح_آمن https://t.co/pQZRY9YOEh,plan,1
train,في واحد كاتب عندما أمشي معها ابتعد عنها مسافة، لكي لا أدوس على ظلّها فتتألم 😳<LF>عملتلو بلوك ٧ مرات ولسّا ناري مابردت<LF>😳#هيدا_كيف_بدو_ينفع_معه_لقاح_كورونا,unrelated,0
